./mfm2tb.py data/test.csv > testbench.v
iverilog -o mfm testbench.v mfm.v
vvp mfm | tee graph.txt
0 x 0 xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx 0xxxxxxxxx xxxxxxxx 0xxx 0 xxxxxxxx 0xxx x
499260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
499285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
499295 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
499310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
499335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
499360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
499385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
499410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
499435 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
499460 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
499485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
499510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
499535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
499560 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
499585 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
499610 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
499615 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
499635 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
499660 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
499685 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
499710 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
499735 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
499760 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
499785 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
499810 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
499835 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
499860 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
499885 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
499910 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
499935 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
499960 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
499985 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
500010 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
500035 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
500060 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
500085 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
500095 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
500110 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
500135 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
500160 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
500185 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
500210 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
500235 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
500260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
500285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
500310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
500335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
500360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
500385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
500410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
500415 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
500435 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
500460 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
500485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
500510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
500535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
500560 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
500585 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
500610 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
500635 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
500660 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
500685 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
500710 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
500735 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
500760 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
500785 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
500810 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
500835 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
500860 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
500885 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
500895 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
500910 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
500935 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
500960 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
500985 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
501010 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
501035 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
501060 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
501085 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
501110 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
501135 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
501160 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
501185 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
501210 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
501215 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
501235 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
501260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
501285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
501310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
501335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
501360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
501385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
501410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
501435 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
501460 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
501485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
501510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
501535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
501560 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
501585 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
501610 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
501635 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
501660 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
501685 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
501695 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
501710 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
501735 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
501760 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
501785 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
501810 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
501835 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
501860 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
501885 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
501910 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
501935 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
501960 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
501985 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
502010 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
502015 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
502035 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
502060 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
502085 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
502110 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
502135 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
502160 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
502185 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
502210 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
502235 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
502260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
502285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
502310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
502335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
502360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
502385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
502410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
502435 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
502460 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
502485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
502495 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
502510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
502535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
502560 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
502585 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
502610 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
502635 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
502660 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
502685 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
502710 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
502735 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
502760 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
502785 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
502810 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
502815 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
502835 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
502860 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
502885 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
502910 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
502935 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
502960 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
502985 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
503010 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
503035 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
503060 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
503085 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
503110 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
503135 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
503160 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
503185 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
503210 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
503235 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
503260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
503285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
503295 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
503310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
503335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
503360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
503385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
503410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
503435 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
503460 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
503485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
503510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
503535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
503560 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
503585 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
503610 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
503615 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
503635 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
503660 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
503685 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
503710 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
503735 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
503760 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
503785 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
503810 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
503835 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
503860 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
503885 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
503910 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
503935 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
503960 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
503985 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
504010 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
504035 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
504060 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
504085 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
504095 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
504110 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
504135 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
504160 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
504185 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
504210 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
504235 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
504260 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
504285 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
504310 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
504335 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
504360 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 1
504385 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
504410 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 1
504415 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
504435 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
504460 0 1 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
504485 1 1 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
504510 1 0 01010101010101010101010101010101 0x55555555 00000000 0x00 0 11111111 0xff 0
504535 0 0 10101010101010101010101010101010 0xaaaaaaaa 11111111 0xff 0 11111111 0xff 0
